Customer_ID,Actual_Churn,Churn_Probability,Risk_Score,Risk_Level,Retention_Priority,Recommended_Action
CUST102071,1,0.9565882,95.66,Critical,Immediate,Immediate retention intervention
CUST138146,1,0.9566123,95.66,Critical,Immediate,Immediate retention intervention
CUST111600,1,0.9565763,95.66,Critical,Immediate,Immediate retention intervention
CUST136794,1,0.95655394,95.66,Critical,Immediate,Immediate retention intervention
CUST129967,1,0.95657444,95.66,Critical,Immediate,Immediate retention intervention
CUST141339,1,0.9565769,95.66,Critical,Immediate,Immediate retention intervention
CUST141185,1,0.956481,95.65,Critical,Immediate,Immediate retention intervention
CUST140860,1,0.95648783,95.65,Critical,Immediate,Immediate retention intervention
CUST144804,1,0.956461,95.65,Critical,Immediate,Immediate retention intervention
CUST133654,1,0.9565438,95.65,Critical,Immediate,Immediate retention intervention
CUST142852,1,0.956386,95.64,Critical,Immediate,Immediate retention intervention
CUST123557,1,0.95638525,95.64,Critical,Immediate,Immediate retention intervention
CUST122690,1,0.9563545,95.64,Critical,Immediate,Immediate retention intervention
CUST113002,1,0.9563847,95.64,Critical,Immediate,Immediate retention intervention
CUST146469,1,0.9563704,95.64,Critical,Immediate,Immediate retention intervention
CUST146804,1,0.95638293,95.64,Critical,Immediate,Immediate retention intervention
CUST134408,1,0.95635885,95.64,Critical,Immediate,Immediate retention intervention
CUST141419,1,0.95643127,95.64,Critical,Immediate,Immediate retention intervention
CUST132158,0,0.95635724,95.64,Critical,Immediate,Immediate retention intervention
CUST147109,1,0.9563695,95.64,Critical,Immediate,Immediate retention intervention
CUST117224,1,0.9563438,95.63,Critical,Immediate,Immediate retention intervention
CUST121409,1,0.95630807,95.63,Critical,Immediate,Immediate retention intervention
CUST102218,1,0.9563497,95.63,Critical,Immediate,Immediate retention intervention
CUST124489,1,0.9563361,95.63,Critical,Immediate,Immediate retention intervention
CUST147957,1,0.9562674,95.63,Critical,Immediate,Immediate retention intervention
CUST147768,1,0.95631844,95.63,Critical,Immediate,Immediate retention intervention
CUST112273,1,0.9563135,95.63,Critical,Immediate,Immediate retention intervention
CUST108546,1,0.9561781,95.62,Critical,Immediate,Immediate retention intervention
CUST125723,0,0.95615935,95.62,Critical,Immediate,Immediate retention intervention
CUST131430,1,0.9560983,95.61,Critical,Immediate,Immediate retention intervention
CUST133945,1,0.9560634,95.61,Critical,Immediate,Immediate retention intervention
CUST115853,1,0.9561234,95.61,Critical,Immediate,Immediate retention intervention
CUST100882,1,0.9561426,95.61,Critical,Immediate,Immediate retention intervention
CUST115004,0,0.95606977,95.61,Critical,Immediate,Immediate retention intervention
CUST105260,0,0.9560616,95.61,Critical,Immediate,Immediate retention intervention
CUST124894,1,0.9560043,95.6,Critical,Immediate,Immediate retention intervention
CUST135788,1,0.95595366,95.6,Critical,Immediate,Immediate retention intervention
CUST145907,1,0.9560285,95.6,Critical,Immediate,Immediate retention intervention
CUST126398,1,0.9559654,95.6,Critical,Immediate,Immediate retention intervention
CUST131959,1,0.9558888,95.59,Critical,Immediate,Immediate retention intervention
CUST124229,1,0.95594513,95.59,Critical,Immediate,Immediate retention intervention
CUST124886,1,0.95590127,95.59,Critical,Immediate,Immediate retention intervention
CUST134971,1,0.9559154,95.59,Critical,Immediate,Immediate retention intervention
CUST111655,1,0.9559185,95.59,Critical,Immediate,Immediate retention intervention
CUST137625,1,0.955893,95.59,Critical,Immediate,Immediate retention intervention
CUST144426,1,0.95587313,95.59,Critical,Immediate,Immediate retention intervention
CUST119207,1,0.95589197,95.59,Critical,Immediate,Immediate retention intervention
CUST106633,1,0.9557747,95.58,Critical,Immediate,Immediate retention intervention
CUST100732,1,0.95579225,95.58,Critical,Immediate,Immediate retention intervention
CUST142507,1,0.9558252,95.58,Critical,Immediate,Immediate retention intervention
CUST135712,1,0.95579845,95.58,Critical,Immediate,Immediate retention intervention
CUST100339,1,0.95578885,95.58,Critical,Immediate,Immediate retention intervention
CUST115224,1,0.95574814,95.57,Critical,Immediate,Immediate retention intervention
CUST140127,1,0.95568573,95.57,Critical,Immediate,Immediate retention intervention
CUST124534,1,0.95566505,95.57,Critical,Immediate,Immediate retention intervention
CUST134080,1,0.95567584,95.57,Critical,Immediate,Immediate retention intervention
CUST141528,1,0.9556325,95.56,Critical,Immediate,Immediate retention intervention
CUST108200,1,0.95559067,95.56,Critical,Immediate,Immediate retention intervention
CUST138827,1,0.95545226,95.55,Critical,Immediate,Immediate retention intervention
CUST104925,1,0.9555249,95.55,Critical,Immediate,Immediate retention intervention
CUST119095,1,0.95545083,95.55,Critical,Immediate,Immediate retention intervention
CUST118485,1,0.95554966,95.55,Critical,Immediate,Immediate retention intervention
CUST136355,1,0.955539,95.55,Critical,Immediate,Immediate retention intervention
CUST126627,1,0.95547706,95.55,Critical,Immediate,Immediate retention intervention
CUST121258,1,0.9553949,95.54,Critical,Immediate,Immediate retention intervention
CUST139248,1,0.9553961,95.54,Critical,Immediate,Immediate retention intervention
CUST105472,1,0.95542616,95.54,Critical,Immediate,Immediate retention intervention
CUST104148,1,0.95527357,95.53,Critical,Immediate,Immediate retention intervention
CUST137595,1,0.95533854,95.53,Critical,Immediate,Immediate retention intervention
CUST116789,1,0.95525706,95.53,Critical,Immediate,Immediate retention intervention
CUST146057,1,0.95530397,95.53,Critical,Immediate,Immediate retention intervention
CUST142545,1,0.95528775,95.53,Critical,Immediate,Immediate retention intervention
CUST138458,1,0.95532954,95.53,Critical,Immediate,Immediate retention intervention
CUST108398,1,0.9551562,95.52,Critical,Immediate,Immediate retention intervention
CUST113647,1,0.95521814,95.52,Critical,Immediate,Immediate retention intervention
CUST121058,1,0.9551563,95.52,Critical,Immediate,Immediate retention intervention
CUST135464,1,0.9551881,95.52,Critical,Immediate,Immediate retention intervention
CUST106514,1,0.9550797,95.51,Critical,Immediate,Immediate retention intervention
CUST100203,1,0.9551045,95.51,Critical,Immediate,Immediate retention intervention
CUST115808,1,0.9550005,95.5,Critical,Immediate,Immediate retention intervention
CUST100312,1,0.9550178,95.5,Critical,Immediate,Immediate retention intervention
CUST110168,1,0.9549815,95.5,Critical,Immediate,Immediate retention intervention
CUST146679,1,0.9549679,95.5,Critical,Immediate,Immediate retention intervention
CUST134205,1,0.9549851,95.5,Critical,Immediate,Immediate retention intervention
CUST119899,1,0.95492244,95.49,Critical,Immediate,Immediate retention intervention
CUST131317,1,0.95485085,95.49,Critical,Immediate,Immediate retention intervention
CUST147645,1,0.9548544,95.49,Critical,Immediate,Immediate retention intervention
CUST103850,1,0.9549227,95.49,Critical,Immediate,Immediate retention intervention
CUST133048,1,0.95494354,95.49,Critical,Immediate,Immediate retention intervention
CUST102625,1,0.9549467,95.49,Critical,Immediate,Immediate retention intervention
CUST111837,1,0.95481867,95.48,Critical,Immediate,Immediate retention intervention
CUST113156,1,0.95476204,95.48,Critical,Immediate,Immediate retention intervention
CUST145404,1,0.9547713,95.48,Critical,Immediate,Immediate retention intervention
CUST101059,1,0.95475984,95.48,Critical,Immediate,Immediate retention intervention
CUST143741,1,0.9547965,95.48,Critical,Immediate,Immediate retention intervention
CUST124733,1,0.9548328,95.48,Critical,Immediate,Immediate retention intervention
CUST146432,1,0.95484096,95.48,Critical,Immediate,Immediate retention intervention
CUST142523,1,0.95482117,95.48,Critical,Immediate,Immediate retention intervention
CUST111483,1,0.95482713,95.48,Critical,Immediate,Immediate retention intervention
CUST116617,1,0.95466566,95.47,Critical,Immediate,Immediate retention intervention
CUST105658,1,0.9546873,95.47,Critical,Immediate,Immediate retention intervention
CUST117049,1,0.9546567,95.47,Critical,Immediate,Immediate retention intervention
CUST137486,1,0.95471096,95.47,Critical,Immediate,Immediate retention intervention
CUST145308,0,0.9547049,95.47,Critical,Immediate,Immediate retention intervention
CUST101823,1,0.9546573,95.47,Critical,Immediate,Immediate retention intervention
CUST124076,1,0.95467705,95.47,Critical,Immediate,Immediate retention intervention
CUST135406,1,0.9547256,95.47,Critical,Immediate,Immediate retention intervention
CUST147604,1,0.95463896,95.46,Critical,Immediate,Immediate retention intervention
CUST139546,1,0.9545884,95.46,Critical,Immediate,Immediate retention intervention
CUST126579,1,0.9546387,95.46,Critical,Immediate,Immediate retention intervention
CUST131211,1,0.9546146,95.46,Critical,Immediate,Immediate retention intervention
CUST106779,1,0.9545679,95.46,Critical,Immediate,Immediate retention intervention
CUST127213,1,0.95463264,95.46,Critical,Immediate,Immediate retention intervention
CUST118915,1,0.9545311,95.45,Critical,Immediate,Immediate retention intervention
CUST107334,1,0.95446223,95.45,Critical,Immediate,Immediate retention intervention
CUST137706,1,0.9545246,95.45,Critical,Immediate,Immediate retention intervention
CUST110824,1,0.9545332,95.45,Critical,Immediate,Immediate retention intervention
CUST107816,1,0.9545191,95.45,Critical,Immediate,Immediate retention intervention
CUST103831,1,0.95447326,95.45,Critical,Immediate,Immediate retention intervention
CUST104359,1,0.954543,95.45,Critical,Immediate,Immediate retention intervention
CUST100860,1,0.95450914,95.45,Critical,Immediate,Immediate retention intervention
CUST115809,1,0.9544673,95.45,Critical,Immediate,Immediate retention intervention
CUST136389,1,0.9544545,95.45,Critical,Immediate,Immediate retention intervention
CUST130641,1,0.9544788,95.45,Critical,Immediate,Immediate retention intervention
CUST112106,1,0.95438707,95.44,Critical,Immediate,Immediate retention intervention
CUST140374,1,0.9543863,95.44,Critical,Immediate,Immediate retention intervention
CUST117972,1,0.95442766,95.44,Critical,Immediate,Immediate retention intervention
CUST108964,1,0.9544014,95.44,Critical,Immediate,Immediate retention intervention
CUST106407,1,0.9544361,95.44,Critical,Immediate,Immediate retention intervention
CUST102143,1,0.9544098,95.44,Critical,Immediate,Immediate retention intervention
CUST132801,0,0.9543128,95.43,Critical,Immediate,Immediate retention intervention
CUST123715,1,0.95430714,95.43,Critical,Immediate,Immediate retention intervention
CUST137631,0,0.9543234,95.43,Critical,Immediate,Immediate retention intervention
CUST117084,1,0.9543155,95.43,Critical,Immediate,Immediate retention intervention
CUST100411,1,0.95428014,95.43,Critical,Immediate,Immediate retention intervention
CUST120775,1,0.9542418,95.42,Critical,Immediate,Immediate retention intervention
CUST126563,1,0.95411533,95.41,Critical,Immediate,Immediate retention intervention
CUST118992,1,0.95412815,95.41,Critical,Immediate,Immediate retention intervention
CUST130039,1,0.9541038,95.41,Critical,Immediate,Immediate retention intervention
CUST144078,0,0.9540703,95.41,Critical,Immediate,Immediate retention intervention
CUST131957,1,0.9540877,95.41,Critical,Immediate,Immediate retention intervention
CUST147930,1,0.9541383,95.41,Critical,Immediate,Immediate retention intervention
CUST103620,1,0.9540189,95.4,Critical,Immediate,Immediate retention intervention
CUST138393,1,0.9539599,95.4,Critical,Immediate,Immediate retention intervention
CUST123427,1,0.9540099,95.4,Critical,Immediate,Immediate retention intervention
CUST110420,1,0.9540264,95.4,Critical,Immediate,Immediate retention intervention
CUST147867,1,0.9539529,95.4,Critical,Immediate,Immediate retention intervention
CUST132970,1,0.9539142,95.39,Critical,Immediate,Immediate retention intervention
CUST109425,0,0.95390284,95.39,Critical,Immediate,Immediate retention intervention
CUST105486,1,0.9538669,95.39,Critical,Immediate,Immediate retention intervention
CUST114374,1,0.95377296,95.38,Critical,Immediate,Immediate retention intervention
CUST125167,1,0.9538486,95.38,Critical,Immediate,Immediate retention intervention
CUST105278,1,0.9538035,95.38,Critical,Immediate,Immediate retention intervention
CUST119056,1,0.9537731,95.38,Critical,Immediate,Immediate retention intervention
CUST132312,1,0.9538133,95.38,Critical,Immediate,Immediate retention intervention
CUST115326,1,0.95371723,95.37,Critical,Immediate,Immediate retention intervention
CUST106527,1,0.9536836,95.37,Critical,Immediate,Immediate retention intervention
CUST100208,1,0.95372343,95.37,Critical,Immediate,Immediate retention intervention
CUST109606,1,0.9536469,95.36,Critical,Immediate,Immediate retention intervention
CUST105035,1,0.9535992,95.36,Critical,Immediate,Immediate retention intervention
CUST127031,1,0.9536226,95.36,Critical,Immediate,Immediate retention intervention
CUST102468,1,0.9535692,95.36,Critical,Immediate,Immediate retention intervention
CUST124834,1,0.95357233,95.36,Critical,Immediate,Immediate retention intervention
CUST114481,1,0.9536448,95.36,Critical,Immediate,Immediate retention intervention
CUST103315,1,0.9535102,95.35,Critical,Immediate,Immediate retention intervention
CUST108144,1,0.9534566,95.35,Critical,Immediate,Immediate retention intervention
CUST109962,1,0.95349187,95.35,Critical,Immediate,Immediate retention intervention
CUST118936,1,0.9534896,95.35,Critical,Immediate,Immediate retention intervention
CUST116278,1,0.9535091,95.35,Critical,Immediate,Immediate retention intervention
CUST136699,1,0.95344007,95.34,Critical,Immediate,Immediate retention intervention
