Customer_ID,Age,Gender,Location,Tenure,Contract_Type,Subscription_Plan,Monthly_Charges,Total_Charges,Payment_Method,Internet_Service,Login_Frequency,Support_Tickets,Complaints,Avg_Session_Duration,Days_Since_Last_Login,Churn_Probability,Predicted_Churn,Risk_Level
CUST136185,45.0,Male,Kochi,1.0,One Year,Standard,760.28,837.14,Credit Card,DSL,12.0,0.0,2.0,44.9,41.0,0.44500718,0,Medium
CUST144061,41.0,Female,Jaipur,32.0,Month-to-Month,Premium,1358.71,48817.12,UPI,Fiber,16.0,4.0,0.0,9.3,25.0,0.9397143,1,Critical
CUST126873,56.0,Female,Hyderabad,10.0,Month-to-Month,Standard,763.1,6531.88,Debit Card,Cable,16.0,0.0,,43.7,79.0,0.479597,0,Medium
CUST100316,56.0,Female,Ahmedabad,5.0,One Year,Standard,656.95,3103.72,Debit Card,Mobile Data,4.0,1.0,1.0,44.0,52.0,0.15757875,0,Low
CUST136109,48.0,Male,Kochi,9.0,Two Year,Basic,392.53,3468.72,Credit Card,DSL,16.0,4.0,1.0,27.3,35.0,0.018710563,0,Low
CUST126300,32.0,Male,Ahmedabad,65.0,Month-to-Month,Premium,1258.95,88126.73,Net Banking,DSL,5.0,2.0,1.0,36.6,33.0,0.97422874,1,Critical
CUST105386,68.0,Female,Bengaluru,35.0,One Year,Basic,584.9,18676.14,Credit Card,,10.0,2.0,0.0,44.1,3.0,0.025076233,0,Low
CUST112222,22.0,Male,Chennai,62.0,,Standard,875.33,53986.8,Cash,Cable,17.0,2.0,0.0,47.3,65.0,0.5333777,1,Medium
CUST108436,22.0,Female,Bengaluru,40.0,Month-to-Month,Premium,1155.56,40310.63,Auto Debit,DSL,15.0,3.0,1.0,37.9,24.0,0.9594768,1,Critical
CUST121036,55.0,Male,Jaipur,47.0,One Year,Basic,538.02,26303.74,Credit Card,Fiber,11.0,1.0,0.0,31.5,16.0,0.0285766,0,Low
CUST135445,73.0,Male,Chennai,32.0,Month-to-Month,Standard,876.73,25741.85,Net Banking,Mobile Data,12.0,4.0,0.0,36.9,39.0,0.8571427,1,Critical
CUST139830,30.0,Female,Mumbai,43.0,One Year,Standard,790.52,35071.31,Credit Card,Fiber,11.0,0.0,2.0,,34.0,0.43837544,0,Medium
CUST105438,18.0,Female,Delhi,64.0,One Year,Basic,536.68,30784.76,UPI,Fiber,5.0,3.0,0.0,33.1,8.0,0.01757774,0,Low
CUST122743,60.0,Female,Delhi,36.0,Month-to-Month,Standard,808.46,28831.54,Debit Card,Fiber,15.0,3.0,0.0,27.3,57.0,0.47601217,0,Medium
CUST143270,35.0,Female,Chennai,66.0,Two Year,Premium,1287.67,86578.08,Credit Card,Mobile Data,18.0,2.0,0.0,62.3,70.0,0.9723036,1,Critical
CUST130385,64.0,Male,Hyderabad,23.0,One Year,Standard,898.29,19972.86,Auto Debit,,0.0,0.0,0.0,51.2,53.0,0.89216137,1,Critical
CUST131591,65.0,Female,Delhi,17.0,Month-to-Month,Basic,501.43,7642.91,UPI,Fiber,10.0,1.0,1.0,37.3,65.0,0.04028569,0,Low
CUST140488,54.0,Female,Chennai,17.0,One Year,Premium,1087.9,21021.52,Cash,Fiber,10.0,2.0,1.0,8.8,54.0,0.95111185,1,Critical
CUST143125,48.0,Female,Bengaluru,32.0,Month-to-Month,Standard,817.27,28206.98,Cash,Mobile Data,14.0,2.0,0.0,34.0,81.0,0.6008538,1,High
CUST139704,67.0,Female,Hyderabad,7.0,Month-to-Month,Basic,601.17,3638.33,Credit Card,Fiber,10.0,2.0,0.0,26.2,42.0,0.073174745,0,Low
CUST136630,20.0,Male,Pune,3.0,One Year,Premium,1226.12,3418.14,,Mobile Data,8.0,2.0,1.0,10.6,63.0,0.976499,1,Critical
CUST109346,20.0,Male,Kochi,36.0,Two Year,Basic,587.51,19148.08,UPI,Mobile Data,1.0,1.0,0.0,47.0,21.0,0.06353067,0,Low
CUST142865,23.0,Female,Ahmedabad,,Month-to-Month,Basic,370.7,27363.05,Debit Card,Fiber,16.0,2.0,0.0,85.5,79.0,0.0240612,0,Low
CUST104783,37.0,Female,Kochi,12.0,One Year,Premium,1114.57,15230.8,Net Banking,Fiber,11.0,2.0,0.0,45.3,87.0,0.97856516,1,Critical
CUST133404,22.0,Female,Chennai,61.0,Month-to-Month,Basic,503.35,27822.21,Cash,Cable,15.0,1.0,0.0,53.6,22.0,0.011361173,0,Low
CUST114542,67.0,Female,Mumbai,15.0,Month-to-Month,Standard,655.11,9098.97,Debit Card,DSL,7.0,2.0,1.0,44.8,19.0,0.18019816,0,Low
CUST130823,57.0,Male,Hyderabad,30.0,Two Year,Standard,846.78,23944.29,UPI,,22.0,1.0,0.0,46.8,19.0,0.341776,0,Medium
CUST147867,73.0,Female,Ahmedabad,38.0,Two Year,Premium,1145.64,47938.97,Credit Card,Cable,13.0,0.0,0.0,50.7,57.0,0.9539529,1,Critical
CUST114121,43.0,Female,Hyderabad,70.0,Month-to-Month,Basic,539.24,40478.84,Debit Card,Fiber,12.0,4.0,0.0,50.0,35.0,0.022199076,0,Low
CUST101685,38.0,Male,Pune,36.0,Two Year,Standard,710.91,28352.98,Net Banking,DSL,14.0,4.0,1.0,35.5,83.0,0.3202269,0,Medium
CUST141185,21.0,Male,Mumbai,19.0,Month-to-Month,Premium,1167.83,19673.37,Auto Debit,,8.0,0.0,0.0,39.3,2.0,0.956481,1,Critical
CUST115796,22.0,Female,Ahmedabad,24.0,Month-to-Month,Premium,1261.0,25943.81,Debit Card,DSL,20.0,2.0,0.0,49.6,72.0,0.937356,1,Critical
CUST146105,45.0,Female,Delhi,55.0,Month-to-Month,Standard,901.71,51810.74,Cash,DSL,16.0,3.0,1.0,23.4,,0.84272057,1,Critical
CUST103796,33.0,Female,Mumbai,41.0,One Year,Basic,613.86,25014.42,Credit Card,DSL,0.0,2.0,2.0,53.1,67.0,0.08374458,0,Low
CUST131784,54.0,Female,Hyderabad,37.0,One Year,Standard,783.24,28170.19,UPI,,13.0,2.0,3.0,36.3,62.0,0.73463583,1,High
CUST109990,52.0,Female,Kolkata,48.0,Month-to-Month,Basic,602.37,27471.23,Credit Card,Fiber,9.0,2.0,0.0,48.7,13.0,0.025672197,0,Low
CUST120343,73.0,Male,Hyderabad,50.0,Month-to-Month,Basic,500.06,25082.82,Cash,Cable,21.0,0.0,1.0,32.7,83.0,0.016124124,0,Low
CUST113462,64.0,Male,Mumbai,32.0,One Year,Basic,422.76,13271.99,Cash,DSL,11.0,4.0,2.0,51.9,40.0,0.017282335,0,Low
CUST127788,45.0,Male,Chennai,56.0,Month-to-Month,Standard,832.01,40722.74,Net Banking,Mobile Data,12.0,2.0,0.0,54.0,79.0,0.6552985,1,High
CUST122744,43.0,Male,Jaipur,69.0,Month-to-Month,Premium,1167.72,79784.28,UPI,Cable,15.0,6.0,1.0,43.5,19.0,0.9595546,1,Critical
CUST141938,35.0,Male,Jaipur,42.0,Two Year,Basic,401.32,18021.93,Net Banking,DSL,15.0,5.0,0.0,64.3,76.0,0.03025029,0,Low
CUST135273,55.0,Other,Kolkata,63.0,Two Year,Standard,974.7,60921.35,Auto Debit,Fiber,15.0,2.0,0.0,23.2,7.0,0.9038898,1,Critical
CUST142086,68.0,Female,Chennai,6.0,Month-to-Month,Standard,,4773.62,Net Banking,Fiber,12.0,1.0,0.0,60.7,31.0,0.37702036,0,Medium
CUST101716,,Male,Kochi,15.0,Month-to-Month,Standard,785.87,11953.88,Auto Debit,Fiber,10.0,4.0,3.0,57.9,75.0,0.8806454,1,Critical
CUST121253,58.0,Male,Bengaluru,36.0,One Year,Standard,755.57,28109.89,UPI,Fiber,6.0,0.0,2.0,33.5,41.0,0.44955644,0,Medium
CUST117878,43.0,Female,Kolkata,10.0,Month-to-Month,Premium,1299.78,11959.7,UPI,DSL,9.0,1.0,0.0,40.4,51.0,0.96222764,1,Critical
CUST125805,46.0,Female,Ahmedabad,59.0,Month-to-Month,Basic,582.87,32420.26,Credit Card,,9.0,0.0,1.0,38.9,61.0,0.043207753,0,Low
CUST129207,29.0,Female,Kolkata,57.0,Month-to-Month,Standard,888.8,46181.22,Credit Card,Mobile Data,16.0,2.0,0.0,28.3,8.0,0.64527303,1,High
CUST128564,28.0,Male,Kochi,6.0,Month-to-Month,Basic,564.77,3309.89,Cash,Mobile Data,5.0,3.0,0.0,41.4,27.0,0.06968441,0,Low
CUST106295,21.0,Female,Jaipur,2.0,One Year,Standard,783.81,1483.01,Net Banking,Cable,14.0,2.0,1.0,5.0,89.0,0.62974566,1,High
CUST135478,45.0,Female,Bengaluru,8.0,Two Year,Basic,582.81,4680.19,Net Banking,Fiber,15.0,3.0,1.0,14.1,6.0,0.01952724,0,Low
CUST120839,37.0,Female,Delhi,55.0,One Year,Standard,873.63,50321.28,Credit Card,Cable,11.0,2.0,2.0,51.4,39.0,0.8260805,1,Critical
CUST136968,57.0,Male,Mumbai,14.0,Month-to-Month,Standard,783.93,10235.54,Auto Debit,Fiber,16.0,1.0,0.0,47.7,72.0,0.5566244,1,Medium
CUST121620,72.0,Female,Chennai,,Month-to-Month,Premium,1233.83,39569.62,Credit Card,Fiber,15.0,1.0,1.0,57.4,71.0,0.9644501,1,Critical
CUST101696,57.0,Male,Kolkata,3.0,One Year,Standard,779.82,2526.95,Cash,DSL,16.0,1.0,1.0,62.4,40.0,0.5114695,1,Medium
CUST133159,38.0,Male,Kochi,33.0,Two Year,Basic,556.59,19984.54,Cash,Mobile Data,6.0,4.0,0.0,65.5,90.0,0.045843158,0,Low
CUST100803,47.0,Female,Bengaluru,5.0,One Year,Premium,1185.94,5845.44,Net Banking,Mobile Data,14.0,0.0,0.0,40.2,26.0,0.95941484,1,Critical
CUST103962,67.0,Female,Mumbai,24.0,Month-to-Month,Premium,1216.68,27744.89,UPI,Fiber,21.0,4.0,0.0,12.0,54.0,0.94106394,1,Critical
CUST122841,75.0,Female,Kochi,3.0,Month-to-Month,Standard,856.67,2705.88,Debit Card,DSL,11.0,3.0,1.0,56.5,17.0,0.9420503,1,Critical
CUST120022,60.0,Male,Hyderabad,70.0,Two Year,Standard,870.29,64377.96,Auto Debit,Mobile Data,6.0,3.0,0.0,51.9,30.0,0.68487287,1,High
CUST127269,44.0,Other,Kolkata,22.0,Two Year,Standard,698.04,15616.37,Net Banking,Mobile Data,9.0,4.0,0.0,41.7,85.0,0.3951413,0,Medium
CUST142391,66.0,Female,Chennai,10.0,One Year,Standard,835.69,8041.45,Net Banking,Fiber,14.0,3.0,0.0,40.6,0.0,0.63082904,1,High
CUST120024,47.0,Female,Pune,6.0,One Year,Standard,804.74,4429.31,UPI,Mobile Data,19.0,3.0,0.0,41.3,16.0,0.45302987,0,Medium
CUST102906,68.0,Female,Hyderabad,32.0,Month-to-Month,Basic,549.65,16287.45,Credit Card,Cable,11.0,0.0,3.0,39.3,16.0,0.051653802,0,Low
CUST119845,49.0,Male,Kochi,69.0,Month-to-Month,Standard,899.42,52772.4,UPI,DSL,7.0,,0.0,76.9,18.0,0.8530019,1,Critical
CUST124128,64.0,Male,Kochi,21.0,One Year,Basic,533.12,11319.78,UPI,DSL,23.0,0.0,0.0,38.4,13.0,0.013652275,0,Low
CUST147714,45.0,Female,Pune,68.0,Month-to-Month,Premium,1161.42,75524.13,Debit Card,DSL,7.0,1.0,0.0,40.9,89.0,0.97327536,1,Critical
CUST139428,32.0,Female,Kochi,6.0,Two Year,Premium,1220.79,6244.5,Auto Debit,DSL,12.0,0.0,1.0,55.4,63.0,0.9710305,1,Critical
CUST139876,23.0,Female,Jaipur,51.0,Two Year,Basic,389.31,17265.37,Cash,Cable,12.0,1.0,0.0,23.6,29.0,0.012889306,0,Low
CUST108264,54.0,Female,Delhi,12.0,Month-to-Month,Basic,463.41,5928.19,Auto Debit,Mobile Data,14.0,1.0,0.0,33.4,24.0,0.042578958,0,Low
CUST121899,32.0,Female,Chennai,18.0,Month-to-Month,Basic,455.08,8541.34,Net Banking,Fiber,9.0,4.0,1.0,13.6,37.0,0.017017161,0,Low
CUST122916,21.0,Female,Hyderabad,64.0,Month-to-Month,Standard,954.59,53875.94,Credit Card,Fiber,14.0,2.0,3.0,38.9,64.0,0.9371898,1,Critical
CUST104847,66.0,Male,Kolkata,29.0,Month-to-Month,Premium,973.09,24126.62,Net Banking,Fiber,18.0,0.0,1.0,66.0,78.0,0.953012,1,Critical
CUST146202,26.0,Male,Jaipur,35.0,Month-to-Month,Basic,505.11,15037.96,Debit Card,DSL,4.0,2.0,0.0,36.9,52.0,0.033657245,0,Low
CUST100736,56.0,Female,Bengaluru,56.0,One Year,Standard,734.67,37357.15,UPI,Mobile Data,10.0,4.0,1.0,75.6,13.0,0.21439296,0,Low
CUST120337,69.0,Male,Kochi,57.0,One Year,Standard,888.47,54010.49,UPI,Mobile Data,9.0,2.0,0.0,61.2,47.0,0.8071216,1,Critical
CUST146504,73.0,Male,Jaipur,37.0,Month-to-Month,Standard,723.95,28166.59,Credit Card,DSL,5.0,4.0,0.0,37.9,43.0,0.39234525,0,Medium
CUST109790,58.0,Female,Kochi,49.0,Month-to-Month,Standard,836.73,43177.53,Auto Debit,Fiber,14.0,1.0,0.0,48.5,73.0,0.53138185,1,Medium
CUST113025,63.0,Female,Delhi,43.0,Month-to-Month,Basic,312.43,13680.59,UPI,Fiber,5.0,1.0,1.0,33.4,67.0,0.02304364,0,Low
CUST107124,47.0,Male,Kochi,68.0,One Year,Standard,703.98,53509.13,UPI,DSL,6.0,1.0,0.0,41.4,48.0,0.09152501,0,Low
CUST108634,72.0,Female,Mumbai,23.0,Month-to-Month,Standard,809.92,18320.3,Net Banking,Mobile Data,20.0,2.0,0.0,53.2,71.0,0.54226077,1,Medium
CUST127980,30.0,Female,Chennai,50.0,One Year,Premium,1183.73,60717.97,Net Banking,DSL,13.0,0.0,1.0,58.2,26.0,0.96732324,1,Critical
CUST115519,44.0,Male,Delhi,49.0,Month-to-Month,Standard,804.71,45102.03,Credit Card,Mobile Data,10.0,2.0,1.0,25.6,30.0,0.5901053,1,Medium
CUST109351,57.0,Male,Kolkata,46.0,Month-to-Month,Standard,832.83,37082.68,Net Banking,Fiber,21.0,2.0,0.0,27.6,20.0,0.25449198,0,Low
CUST140948,70.0,Female,Kolkata,24.0,One Year,Basic,529.41,12968.1,UPI,Fiber,13.0,5.0,0.0,48.0,66.0,0.026506674,0,Low
CUST121096,40.0,Male,Pune,10.0,Two Year,Standard,862.64,9824.94,Auto Debit,Fiber,9.0,1.0,0.0,29.9,34.0,0.80911076,1,Critical
CUST113868,58.0,Female,Ahmedabad,68.0,Two Year,Premium,1162.96,69814.04,UPI,Mobile Data,3.0,3.0,0.0,24.0,76.0,0.9691896,1,Critical
CUST116303,30.0,Female,Kochi,69.0,Two Year,Basic,330.3,20992.05,Credit Card,Fiber,14.0,1.0,0.0,75.5,81.0,0.036506027,0,Low
CUST118867,55.0,Other,Pune,16.0,Month-to-Month,Standard,742.27,12477.67,Credit Card,Mobile Data,11.0,3.0,0.0,56.1,88.0,0.71259344,1,High
CUST135106,39.0,Female,Pune,20.0,One Year,Basic,430.48,8446.42,Net Banking,Cable,,1.0,1.0,56.3,72.0,0.051890384,0,Low
CUST125399,71.0,Female,Hyderabad,54.0,Month-to-Month,Premium,1071.29,57251.78,Debit Card,Fiber,14.0,2.0,0.0,27.2,45.0,0.96219736,1,Critical
CUST110681,68.0,Male,Delhi,45.0,Month-to-Month,Premium,1218.98,59303.81,Debit Card,Fiber,13.0,2.0,0.0,40.6,74.0,0.9651468,1,Critical
CUST138919,22.0,Male,Ahmedabad,14.0,One Year,Standard,680.69,8808.63,Credit Card,Fiber,17.0,2.0,0.0,59.5,44.0,0.093380116,0,Low
CUST103831,70.0,Female,Pune,18.0,Month-to-Month,Premium,1242.02,21474.7,Credit Card,Mobile Data,13.0,5.0,1.0,57.5,19.0,0.95447326,1,Critical
CUST105257,21.0,Male,Pune,59.0,Month-to-Month,Premium,1187.92,76377.4,Net Banking,DSL,12.0,3.0,0.0,27.4,15.0,0.96753794,1,Critical
CUST137220,72.0,Female,Jaipur,44.0,Two Year,Standard,676.36,30348.59,Net Banking,Fiber,12.0,2.0,0.0,44.1,39.0,0.070091076,0,Low
CUST131431,59.0,Female,Jaipur,32.0,Month-to-Month,Premium,1244.67,45718.29,Auto Debit,Fiber,19.0,1.0,1.0,30.0,61.0,0.96158767,1,Critical
CUST141884,52.0,Female,Kolkata,33.0,One Year,Standard,870.4,27425.47,UPI,Cable,14.0,1.0,0.0,43.4,14.0,0.5576525,1,Medium
CUST147599,51.0,Female,Mumbai,43.0,Two Year,Standard,914.76,35822.9,UPI,Cable,5.0,2.0,1.0,27.0,63.0,0.9507784,1,Critical
CUST102401,18.0,Female,Pune,29.0,Two Year,Basic,576.89,16122.19,Cash,Fiber,5.0,2.0,1.0,63.4,66.0,0.03438835,0,Low
CUST138304,65.0,Female,Ahmedabad,65.0,One Year,Basic,607.51,43394.39,UPI,Fiber,4.0,4.0,1.0,42.0,72.0,0.10305048,0,Low
CUST105689,61.0,Female,Hyderabad,56.0,Month-to-Month,Basic,419.63,22908.22,UPI,Fiber,15.0,1.0,0.0,28.4,1.0,0.021644779,0,Low
CUST115454,24.0,Female,Delhi,24.0,Month-to-Month,Basic,483.73,11656.28,Cash,Cable,9.0,5.0,0.0,58.9,76.0,0.029424535,0,Low
CUST105628,20.0,Male,Pune,40.0,One Year,Standard,849.56,36977.82,Net Banking,,12.0,2.0,2.0,43.5,65.0,0.842774,1,Critical
CUST111017,68.0,Female,Bengaluru,43.0,Month-to-Month,Basic,570.14,23126.66,Cash,Fiber,13.0,,2.0,24.1,8.0,0.02945514,0,Low
CUST145264,65.0,Female,Delhi,8.0,Month-to-Month,,461.49,3192.82,Net Banking,Cable,6.0,3.0,0.0,,8.0,0.039404426,0,Low
CUST139265,28.0,Male,Jaipur,37.0,Month-to-Month,Standard,707.07,28670.1,Debit Card,,12.0,2.0,0.0,25.9,87.0,0.3281072,0,Medium
CUST139072,67.0,Female,Pune,47.0,Month-to-Month,Basic,403.54,20482.98,Auto Debit,DSL,10.0,1.0,0.0,48.6,88.0,0.024544593,0,Low
CUST102889,26.0,Male,Bengaluru,71.0,Two Year,Basic,450.92,31945.65,Credit Card,Cable,,0.0,1.0,61.8,20.0,0.02399073,0,Low
CUST131067,70.0,Female,Mumbai,2.0,Month-to-Month,Standard,675.69,1508.07,Debit Card,DSL,6.0,2.0,1.0,24.5,2.0,0.34715584,0,Medium
CUST103144,50.0,Male,Pune,59.0,Month-to-Month,Standard,800.42,42372.58,Net Banking,Fiber,13.0,2.0,0.0,64.4,86.0,0.40138686,0,Medium
CUST127622,23.0,Female,Jaipur,46.0,One Year,Premium,1320.03,65757.56,Credit Card,,5.0,2.0,1.0,34.8,72.0,0.9660451,1,Critical
CUST124825,60.0,Male,Mumbai,30.0,One Year,Standard,740.11,19341.42,Credit Card,Fiber,12.0,4.0,2.0,64.8,17.0,0.4803796,0,Medium
CUST120969,65.0,Male,Jaipur,58.0,One Year,Basic,471.79,23838.5,Credit Card,Mobile Data,11.0,4.0,0.0,66.4,74.0,0.036637787,0,Low
CUST132950,47.0,Female,Kolkata,27.0,Month-to-Month,Basic,614.43,18550.43,Credit Card,DSL,16.0,3.0,0.0,32.0,15.0,0.048073996,0,Low
CUST112370,29.0,Female,Jaipur,53.0,Two Year,Basic,413.38,24968.09,Credit Card,,16.0,1.0,1.0,15.6,5.0,0.015082648,0,Low
CUST145469,45.0,Female,Mumbai,20.0,Month-to-Month,Standard,661.24,13754.67,Debit Card,DSL,15.0,5.0,1.0,44.3,77.0,0.42668474,0,Medium
CUST123210,29.0,Female,Mumbai,11.0,Month-to-Month,Basic,516.41,,Auto Debit,DSL,14.0,2.0,0.0,44.0,43.0,0.030086024,0,Low
CUST116261,71.0,Female,Bengaluru,56.0,Month-to-Month,Premium,1193.0,75422.6,Debit Card,Fiber,10.0,4.0,0.0,25.7,30.0,0.9640066,1,Critical
CUST142631,46.0,Male,Mumbai,20.0,Two Year,Premium,1063.07,20518.73,Auto Debit,DSL,16.0,3.0,2.0,37.3,29.0,0.9650674,1,Critical
CUST119137,36.0,Female,Bengaluru,56.0,Month-to-Month,Basic,421.76,24015.13,Cash,Fiber,20.0,1.0,2.0,28.7,32.0,0.03479885,0,Low
CUST104199,73.0,Female,Chennai,55.0,Month-to-Month,Basic,529.54,30256.92,UPI,DSL,13.0,2.0,1.0,44.6,28.0,0.021320947,0,Low
CUST115909,52.0,Female,Bengaluru,11.0,Month-to-Month,Basic,373.84,4584.85,Auto Debit,Cable,18.0,2.0,0.0,56.3,69.0,0.03808072,0,Low
CUST125838,34.0,Male,Ahmedabad,4.0,Month-to-Month,Premium,1158.76,4243.59,Cash,,9.0,5.0,0.0,40.7,23.0,0.9654568,1,Critical
CUST100906,59.0,Female,Chennai,9.0,One Year,Basic,272.62,2194.66,UPI,Fiber,9.0,2.0,1.0,22.4,44.0,0.008913128,0,Low
CUST102577,33.0,Male,Kolkata,24.0,Month-to-Month,Basic,513.7,13411.32,Credit Card,DSL,20.0,1.0,0.0,58.9,52.0,0.03285302,0,Low
CUST105645,,Female,,37.0,Two Year,Basic,590.09,24898.56,Credit Card,Fiber,20.0,1.0,2.0,34.4,57.0,0.025884252,0,Low
CUST135532,37.0,Male,Mumbai,40.0,Month-to-Month,Premium,1231.3,42639.79,Debit Card,,19.0,2.0,1.0,34.8,14.0,0.96305925,1,Critical
CUST140843,67.0,Female,Hyderabad,27.0,Month-to-Month,Standard,951.06,26966.74,Cash,Fiber,9.0,1.0,0.0,41.7,18.0,0.9220063,1,Critical
CUST103601,43.0,Male,Chennai,61.0,Month-to-Month,Standard,996.2,60869.68,Auto Debit,Cable,16.0,3.0,1.0,22.0,14.0,0.9572178,1,Critical
CUST121104,30.0,Female,Ahmedabad,22.0,One Year,Standard,801.22,15663.72,Net Banking,DSL,19.0,2.0,0.0,34.7,89.0,0.50312847,1,Medium
CUST107894,30.0,Male,Pune,17.0,Month-to-Month,Standard,841.05,12256.22,Credit Card,DSL,11.0,5.0,0.0,55.8,23.0,0.84404594,1,Critical
CUST104392,65.0,Male,Ahmedabad,43.0,,Standard,723.53,34114.31,UPI,DSL,12.0,2.0,0.0,65.6,,0.15349823,0,Low
CUST108755,60.0,Male,Chennai,29.0,One Year,Standard,752.62,24325.34,Net Banking,Fiber,13.0,1.0,2.0,38.7,29.0,0.40322044,0,Medium
CUST118660,52.0,Female,Bengaluru,26.0,Month-to-Month,Standard,738.95,19302.47,Auto Debit,Fiber,7.0,3.0,0.0,57.2,18.0,0.5128958,1,Medium
CUST136170,73.0,Female,Bengaluru,21.0,Month-to-Month,Standard,827.58,14918.68,Credit Card,Cable,13.0,4.0,2.0,49.9,83.0,0.89851797,1,Critical
CUST109269,58.0,Female,Mumbai,17.0,One Year,Premium,1169.91,17700.63,Debit Card,Cable,13.0,3.0,1.0,62.4,16.0,0.9589182,1,Critical
CUST123266,31.0,Female,Kochi,57.0,Month-to-Month,Standard,776.82,44183.5,Credit Card,,8.0,3.0,1.0,30.1,4.0,0.35361913,0,Medium
CUST137777,32.0,Female,Delhi,14.0,Month-to-Month,Standard,786.25,10302.75,Credit Card,Mobile Data,12.0,1.0,0.0,59.2,56.0,0.6077155,1,High
CUST116340,40.0,Male,Mumbai,24.0,Month-to-Month,Premium,1158.79,31845.41,Auto Debit,Cable,15.0,0.0,0.0,46.4,46.0,0.95815986,1,Critical
CUST137035,19.0,Female,Ahmedabad,35.0,Month-to-Month,Standard,813.62,30792.34,Net Banking,Fiber,7.0,2.0,0.0,42.9,45.0,0.72876066,1,High
CUST101118,52.0,Female,Jaipur,32.0,Month-to-Month,Premium,1300.98,47834.13,Credit Card,Mobile Data,16.0,1.0,0.0,46.3,18.0,0.9602267,1,Critical
CUST132363,19.0,Female,Kochi,58.0,One Year,Premium,1199.85,62078.81,,DSL,17.0,0.0,0.0,65.5,50.0,0.95906514,1,Critical
CUST108963,69.0,Male,Chennai,35.0,Month-to-Month,Standard,810.19,31692.28,Debit Card,DSL,6.0,1.0,4.0,28.9,25.0,0.8322071,1,Critical
CUST121108,19.0,Male,Mumbai,64.0,Two Year,Basic,404.64,26549.88,UPI,Mobile Data,15.0,1.0,1.0,48.5,21.0,0.017285882,0,Low
CUST103979,49.0,Female,Hyderabad,65.0,Two Year,Basic,438.71,30790.49,Debit Card,DSL,15.0,4.0,0.0,31.7,17.0,0.030228807,0,Low
CUST112837,24.0,Male,Bengaluru,53.0,One Year,Premium,,60772.75,Debit Card,Mobile Data,10.0,2.0,1.0,31.7,28.0,0.9575192,1,Critical
CUST109110,32.0,Male,Mumbai,20.0,One Year,Premium,1192.5,26389.65,Auto Debit,Fiber,8.0,0.0,0.0,36.2,74.0,0.974878,1,Critical
CUST144495,74.0,Female,Jaipur,3.0,One Year,Premium,1216.84,4113.08,Auto Debit,DSL,3.0,1.0,1.0,51.1,31.0,0.9718309,1,Critical
CUST143023,,Male,Hyderabad,21.0,Month-to-Month,Basic,536.15,9681.86,Credit Card,Cable,16.0,1.0,1.0,31.7,79.0,0.040816557,0,Low
CUST130400,52.0,Male,Hyderabad,2.0,One Year,Basic,522.15,1032.6,Auto Debit,Mobile Data,3.0,1.0,1.0,37.5,22.0,0.044010032,0,Low
CUST129005,18.0,Other,Ahmedabad,1.0,Month-to-Month,Premium,1105.57,1219.03,Net Banking,DSL,3.0,1.0,3.0,57.2,52.0,0.97089887,1,Critical
CUST115125,25.0,Female,Kochi,69.0,Month-to-Month,Basic,457.92,29992.64,Credit Card,DSL,17.0,2.0,0.0,35.0,67.0,0.023368638,0,Low
CUST145954,30.0,Female,Pune,41.0,Month-to-Month,Standard,864.2,35642.67,Cash,Mobile Data,14.0,1.0,1.0,56.1,55.0,0.79278374,1,High
CUST109287,43.0,Male,Delhi,21.0,,Basic,532.2,10040.09,UPI,Cable,12.0,2.0,1.0,51.3,73.0,0.036056522,0,Low
CUST137629,55.0,Female,Kolkata,37.0,Month-to-Month,Basic,556.94,19384.03,UPI,DSL,10.0,2.0,2.0,54.1,46.0,0.038602322,0,Low
CUST113585,22.0,Male,Hyderabad,18.0,Two Year,Standard,871.73,13527.52,Credit Card,Fiber,11.0,1.0,0.0,54.0,14.0,0.7355943,1,High
CUST147032,18.0,Male,Hyderabad,67.0,Month-to-Month,Basic,356.52,23474.25,Net Banking,Mobile Data,14.0,2.0,2.0,45.7,68.0,0.024947375,0,Low
CUST122927,53.0,Male,Mumbai,51.0,One Year,Basic,425.59,22472.19,UPI,Fiber,9.0,2.0,1.0,46.2,33.0,0.028080937,0,Low
CUST100461,59.0,Female,Chennai,44.0,Two Year,Basic,406.9,15973.57,UPI,Fiber,11.0,0.0,0.0,56.2,71.0,0.021585025,0,Low
CUST141097,53.0,Female,Pune,15.0,Two Year,Standard,884.12,14478.62,Credit Card,Cable,15.0,3.0,0.0,33.7,17.0,0.7552361,1,High
CUST124018,62.0,Male,Pune,22.0,Month-to-Month,Standard,796.39,19769.91,UPI,Mobile Data,9.0,4.0,0.0,34.6,20.0,0.7236665,1,High
CUST123853,64.0,Male,Ahmedabad,55.0,Month-to-Month,Basic,382.52,21736.41,UPI,Cable,14.0,2.0,0.0,67.3,41.0,0.01847419,0,Low
CUST139087,51.0,Male,Delhi,34.0,Month-to-Month,Basic,387.27,14597.91,UPI,DSL,4.0,3.0,1.0,40.6,7.0,0.033708848,0,Low
CUST114098,47.0,Female,Delhi,50.0,Two Year,Basic,341.66,18594.21,Auto Debit,Cable,14.0,0.0,1.0,21.6,,0.021647999,0,Low
CUST135425,31.0,Male,Delhi,68.0,One Year,Premium,1297.58,,UPI,DSL,4.0,1.0,1.0,31.2,56.0,0.9739658,1,Critical
