Customer_ID,Age,Gender,Location,Tenure,Contract_Type,Subscription_Plan,Monthly_Charges,Total_Charges,Payment_Method,Internet_Service,Login_Frequency,Support_Tickets,Complaints,Avg_Session_Duration,Last_Login,Churn
CUST133544,72.0,female,Kochi,29.0,Two Year,Basic,470.83,12967.85,Net Banking,DSL,5.0,5.0,2.0,48.3,2026-08-01,0
CUST121675,24.0,male,Chennai,27.0,Month-to-Month,Basic,440.1,11786.44,Credit Card,,8.0,0.0,1.0,48.5,,0
CUST115220,70.0,male,Jaipur,46.0,Two Year,Premium,1101.87,43556.61,UPI,,10.0,1.0,0.0,46.6,2026-07-02,1
CUST107512,37.0,male,,26.0,Month-to-Month,Standard,842.44,22789.11,Auto Debit,Mobile Data,15.0,4.0,1.0,52.0,2026-06-15,1
CUST119435,55.0,male,Kolkata,7.0,One Year,Standard,733.96,5175.09,UPI,Mobile Data,8.0,1.0,0.0,14.4,2026-09-02,0
CUST122923,57.0,male,Ahmedabad,10.0,One Year,Standard,736.45,7991.94,Debit Card,DSL,7.0,0.0,1.0,36.6,2026-09-08,1
CUST138110,18.0,female,Mumbai,21.0,Month-to-Month,Basic,458.89,10130.54,Net Banking,DSL,8.0,0.0,0.0,34.9,2026-08-07,0
CUST146999,60.0,female,Bengaluru,51.0,Month-to-Month,Standard,709.67,33821.83,Auto Debit,Mobile Data,8.0,3.0,0.0,44.5,2026-07-08,1
CUST140521,20.0,female,Ahmedabad,40.0,Two Year,Basic,378.4,14827.78,Debit Card,Cable,14.0,3.0,1.0,48.5,2026-08-27,0
CUST136347,63.0,male,Kochi,2.0,Month-to-Month,Basic,520.08,1038.07,Credit Card,Fiber,16.0,1.0,1.0,53.4,2026-06-19,0
CUST102515,23.0,female,Bengaluru,25.0,Month-to-Month,Basic,499.58,12456.53,Debit Card,Cable,14.0,0.0,0.0,40.4,2026-08-11,0
CUST119719,27.0,female,Chennai,69.0,Month-to-Month,Standard,914.03,64759.27,UPI,Fiber,16.0,2.0,2.0,25.9,2026-08-10,1
CUST142954,61.0,male,Hyderabad,19.0,Month-to-Month,Basic,588.03,12553.89,Credit Card,Fiber,13.0,0.0,0.0,40.5,2026-07-26,0
CUST117142,54.0,female,Kochi,34.0,Month-to-Month,Premium,1181.88,39866.01,Debit Card,Fiber,8.0,3.0,0.0,55.8,2026-07-21,1
CUST135992,22.0,female,Delhi,53.0,One Year,Premium,1293.11,73205.65,Credit Card,DSL,10.0,3.0,1.0,59.4,2026-08-22,1
CUST107678,64.0,female,Mumbai,62.0,One Year,Basic,462.94,24409.32,Auto Debit,Cable,6.0,2.0,1.0,53.5,2026-06-27,0
CUST108443,35.0,male,Pune,54.0,One Year,Standard,,41391.13,Auto Debit,Fiber,13.0,0.0,0.0,53.2,2026-08-08,0
CUST102558,68.0,female,Kochi,37.0,Month-to-Month,Basic,529.82,22414.94,Net Banking,,21.0,3.0,0.0,69.4,2026-08-11,0
CUST143494,48.0,other,Chennai,32.0,Two Year,Premium,1305.06,45690.84,UPI,Cable,8.0,0.0,1.0,55.2,2026-06-15,1
CUST143884,48.0,male,Hyderabad,18.0,One Year,Standard,813.25,15701.93,Net Banking,Cable,9.0,3.0,0.0,58.2,2026-08-24,0
CUST143503,73.0,female,Pune,60.0,Two Year,Standard,775.82,49042.92,Credit Card,,5.0,1.0,0.0,56.6,2026-08-28,0
CUST113792,25.0,male,Mumbai,71.0,One Year,Standard,745.04,54504.08,UPI,Mobile Data,16.0,2.0,1.0,27.0,2026-09-04,0
CUST108618,72.0,male,Delhi,44.0,Month-to-Month,Standard,821.93,40337.11,Auto Debit,Cable,4.0,4.0,1.0,72.3,2026-07-29,1
CUST104249,70.0,female,Hyderabad,60.0,Month-to-Month,Standard,764.82,48588.79,Auto Debit,DSL,12.0,0.0,1.0,48.1,2026-06-29,0
CUST121721,48.0,male,Mumbai,63.0,Two Year,Standard,777.38,52143.77,Debit Card,Fiber,10.0,4.0,0.0,24.2,2026-07-09,0
CUST126309,47.0,female,Delhi,11.0,Two Year,Standard,840.51,7889.43,Net Banking,Fiber,15.0,4.0,3.0,23.4,2026-07-09,1
CUST102516,65.0,male,Delhi,27.0,One Year,Basic,362.76,11263.59,Auto Debit,Cable,15.0,0.0,0.0,42.4,2026-08-09,0
CUST102727,25.0,female,Pune,33.0,One Year,Premium,1163.57,34417.42,Debit Card,Fiber,15.0,0.0,1.0,54.9,2026-07-02,1
CUST114527,30.0,male,Mumbai,44.0,Month-to-Month,Basic,503.29,24727.14,Auto Debit,Fiber,12.0,1.0,0.0,23.4,2026-09-02,0
CUST122551,70.0,female,Hyderabad,54.0,Two Year,Standard,678.3,,Debit Card,DSL,11.0,3.0,2.0,27.0,2026-09-07,0
CUST125562,23.0,female,Kolkata,3.0,Month-to-Month,Standard,963.65,2575.91,UPI,Mobile Data,17.0,4.0,1.0,79.8,2026-07-29,1
CUST146564,42.0,female,Pune,46.0,Month-to-Month,Basic,471.76,21465.59,Net Banking,DSL,13.0,5.0,0.0,59.8,2026-07-24,0
CUST106586,51.0,male,Mumbai,8.0,Month-to-Month,Basic,411.37,3303.88,UPI,Fiber,20.0,5.0,0.0,42.7,2026-07-17,0
CUST140733,36.0,female,Pune,11.0,One Year,Basic,477.7,5111.58,Debit Card,Mobile Data,8.0,5.0,0.0,54.7,2026-07-07,1
CUST124852,19.0,female,Bengaluru,36.0,Month-to-Month,Basic,553.67,19574.63,UPI,Fiber,17.0,3.0,2.0,51.6,2026-08-04,0
CUST129429,28.0,female,Kochi,20.0,One Year,Premium,1347.93,26539.04,UPI,,13.0,2.0,1.0,39.0,2026-08-08,1
CUST131804,36.0,male,Kochi,19.0,Month-to-Month,Standard,815.74,14631.18,Credit Card,Fiber,18.0,2.0,0.0,11.9,2026-08-19,1
CUST143731,70.0,female,Kolkata,70.0,Month-to-Month,Basic,491.43,38607.71,Debit Card,DSL,14.0,2.0,1.0,43.5,2026-07-24,0
CUST125705,75.0,female,Chennai,44.0,Month-to-Month,Premium,1374.78,58509.11,Net Banking,Fiber,21.0,6.0,0.0,34.0,2026-07-25,1
CUST130343,61.0,male,Mumbai,54.0,Month-to-Month,Standard,706.98,37203.74,UPI,Fiber,11.0,1.0,0.0,43.9,2026-08-02,0
CUST121074,58.0,female,Delhi,54.0,Month-to-Month,Premium,1343.03,74901.02,Cash,Fiber,6.0,2.0,1.0,66.9,2026-08-16,1
CUST116813,35.0,male,Bengaluru,4.0,Month-to-Month,Basic,415.22,1456.61,Credit Card,Fiber,17.0,5.0,1.0,76.6,2026-07-31,0
CUST146205,46.0,male,Pune,29.0,Month-to-Month,Standard,822.57,27298.53,Auto Debit,DSL,13.0,3.0,0.0,35.9,2026-08-04,0
CUST132292,30.0,female,Hyderabad,72.0,Two Year,Standard,853.05,61172.89,UPI,Cable,5.0,1.0,1.0,43.0,2026-07-10,0
CUST135506,72.0,female,Chennai,53.0,Two Year,Basic,528.51,28073.34,Credit Card,,1.0,3.0,1.0,34.2,2026-06-27,0
CUST129984,26.0,male,Pune,12.0,Month-to-Month,Premium,1341.94,16387.75,Net Banking,Cable,9.0,4.0,1.0,37.5,2026-06-24,1
CUST135084,28.0,female,Chennai,39.0,Month-to-Month,Basic,460.77,16303.14,UPI,Mobile Data,,2.0,0.0,38.6,2026-06-28,0
CUST114286,62.0,female,Kochi,48.0,Month-to-Month,Premium,1167.76,58460.28,UPI,DSL,16.0,4.0,1.0,15.9,2026-08-09,1
CUST131624,54.0,male,Hyderabad,42.0,One Year,Basic,352.66,15727.32,Credit Card,Mobile Data,15.0,2.0,2.0,50.0,2026-09-05,0
CUST137327,21.0,male,Ahmedabad,12.0,Month-to-Month,Basic,503.58,6342.38,UPI,Cable,6.0,1.0,0.0,40.2,2026-07-06,0
CUST106794,22.0,male,Hyderabad,15.0,One Year,Basic,516.19,7282.84,Auto Debit,Cable,9.0,2.0,1.0,42.0,2026-07-23,0
CUST102901,47.0,male,Delhi,25.0,One Year,Standard,853.43,20320.89,Net Banking,DSL,9.0,2.0,0.0,20.2,2026-08-11,1
CUST109744,32.0,female,Pune,70.0,Two Year,Basic,522.34,33020.04,Auto Debit,Cable,15.0,1.0,1.0,36.1,2026-09-03,0
CUST115838,71.0,male,Ahmedabad,23.0,Month-to-Month,Basic,516.64,10708.77,Net Banking,Fiber,16.0,1.0,0.0,41.3,2026-06-25,0
CUST142212,19.0,female,Kochi,24.0,One Year,Basic,475.81,12350.74,Auto Debit,,5.0,2.0,0.0,42.0,2026-06-26,0
CUST104705,60.0,male,Kolkata,36.0,One Year,Standard,974.58,38776.69,UPI,Fiber,11.0,2.0,1.0,47.0,2026-06-23,1
CUST127326,72.0,female,Jaipur,38.0,Month-to-Month,Basic,437.43,18898.74,Debit Card,Fiber,11.0,5.0,0.0,53.8,2026-06-26,0
CUST129520,42.0,male,Hyderabad,33.0,Month-to-Month,Basic,338.5,9798.09,Credit Card,Fiber,16.0,2.0,0.0,28.8,2026-07-31,0
CUST112525,56.0,female,Pune,19.0,Month-to-Month,Premium,1375.88,26831.36,Debit Card,Cable,9.0,3.0,0.0,34.1,2026-06-16,1
CUST100937,27.0,female,Pune,64.0,Month-to-Month,Basic,534.53,36321.13,UPI,Fiber,25.0,3.0,1.0,59.0,2026-07-03,0
CUST138818,54.0,male,Pune,67.0,Month-to-Month,Premium,1305.65,91664.69,Auto Debit,Fiber,14.0,1.0,0.0,29.5,2026-06-17,0
CUST140299,71.0,male,Ahmedabad,68.0,One Year,Premium,1129.98,67724.51,Auto Debit,Fiber,17.0,3.0,0.0,45.3,2026-09-03,1
CUST130143,69.0,male,Chennai,16.0,One Year,Basic,554.34,9349.09,UPI,Fiber,28.0,3.0,1.0,22.8,2026-07-15,0
CUST132194,40.0,female,Bengaluru,58.0,One Year,Standard,907.04,56662.67,Cash,,14.0,2.0,0.0,40.1,2026-09-01,0
CUST140975,49.0,female,Jaipur,58.0,Month-to-Month,Premium,1242.68,63261.9,Credit Card,Fiber,13.0,1.0,0.0,61.4,2026-09-09,1
CUST105749,71.0,female,Hyderabad,61.0,Month-to-Month,Premium,1191.55,74248.39,Net Banking,DSL,17.0,1.0,0.0,22.3,2026-08-10,1
CUST121049,35.0,female,Mumbai,54.0,Month-to-Month,Basic,459.57,22784.1,UPI,Fiber,15.0,1.0,1.0,32.0,2026-08-06,0
CUST121974,24.0,female,Delhi,6.0,One Year,Standard,684.17,4291.82,UPI,Fiber,14.0,,1.0,20.5,2026-09-02,0
CUST114555,38.0,female,Pune,14.0,Month-to-Month,Standard,843.9,12061.81,Debit Card,DSL,7.0,1.0,2.0,44.4,2026-08-27,1
CUST120563,47.0,male,Delhi,56.0,One Year,Standard,688.47,41244.87,Credit Card,Cable,10.0,3.0,1.0,28.8,2026-06-29,0
CUST127160,34.0,female,,8.0,Month-to-Month,Basic,510.7,4216.89,Net Banking,,15.0,3.0,0.0,50.8,2026-08-27,0
CUST131828,55.0,female,Kolkata,71.0,Month-to-Month,Premium,1148.99,89970.01,Credit Card,DSL,10.0,4.0,2.0,67.8,2026-08-05,1
CUST112623,36.0,male,Ahmedabad,26.0,Month-to-Month,Premium,977.24,27386.35,Debit Card,Fiber,15.0,0.0,0.0,5.0,2026-08-24,1
CUST105922,64.0,female,Bengaluru,38.0,Month-to-Month,Standard,726.86,27802.15,Auto Debit,Fiber,16.0,2.0,0.0,42.8,2026-07-11,0
CUST101721,23.0,male,Mumbai,49.0,One Year,Basic,553.03,29865.92,UPI,DSL,12.0,1.0,3.0,41.9,2026-09-12,0
CUST100582,66.0,male,Pune,20.0,One Year,Standard,959.17,17271.65,Auto Debit,Cable,7.0,1.0,1.0,54.4,2026-06-21,1
CUST124466,27.0,female,Ahmedabad,21.0,Two Year,Premium,1106.25,24290.96,Net Banking,DSL,9.0,0.0,0.0,15.7,2026-06-26,1
CUST106144,73.0,female,Hyderabad,32.0,Month-to-Month,Standard,707.26,23171.32,Net Banking,DSL,6.0,1.0,0.0,25.4,2026-08-21,1
CUST147121,73.0,female,Bengaluru,1.0,One Year,Basic,576.89,566.15,Auto Debit,DSL,15.0,1.0,0.0,29.5,2026-06-22,0
CUST112663,22.0,female,Chennai,65.0,Month-to-Month,Basic,508.41,35974.87,Credit Card,DSL,11.0,1.0,1.0,35.3,2026-08-04,0
CUST106362,72.0,male,Chennai,21.0,Month-to-Month,Standard,911.96,17537.56,Credit Card,Mobile Data,10.0,1.0,0.0,28.6,2026-09-12,0
CUST142202,24.0,female,Kochi,22.0,Month-to-Month,Basic,486.19,10743.62,Auto Debit,Fiber,15.0,3.0,1.0,37.4,2026-07-26,0
CUST134562,21.0,male,Ahmedabad,33.0,Month-to-Month,Basic,403.96,,Net Banking,DSL,14.0,3.0,0.0,49.7,2026-07-04,0
CUST129124,71.0,female,Jaipur,32.0,Two Year,Standard,867.0,27793.7,Debit Card,Fiber,12.0,1.0,1.0,25.3,2026-06-17,1
CUST120306,20.0,female,Kochi,10.0,Two Year,Standard,787.86,8740.09,Debit Card,Fiber,12.0,1.0,1.0,76.9,2026-07-03,1
CUST134089,32.0,male,Kochi,53.0,Month-to-Month,Premium,1296.02,,Net Banking,Fiber,18.0,1.0,1.0,12.1,2026-07-31,1
CUST110255,25.0,male,Kolkata,19.0,Month-to-Month,Basic,400.14,7292.36,Cash,Cable,5.0,3.0,0.0,56.1,2026-06-30,0
CUST146736,44.0,male,Hyderabad,33.0,One Year,Standard,898.0,30001.14,Debit Card,Fiber,9.0,3.0,1.0,48.9,2026-08-26,1
CUST128682,52.0,female,Kolkata,1.0,Month-to-Month,Premium,1257.92,1256.86,Credit Card,DSL,16.0,1.0,1.0,27.8,2026-09-02,1
CUST107500,29.0,female,Jaipur,32.0,One Year,Standard,619.41,21223.43,Auto Debit,DSL,13.0,1.0,0.0,41.4,2026-07-05,0
CUST124976,43.0,male,Ahmedabad,49.0,One Year,Basic,737.03,37689.33,Credit Card,Mobile Data,13.0,2.0,3.0,,2026-07-24,0
CUST116001,75.0,male,Kochi,27.0,Month-to-Month,Standard,730.94,21571.02,Net Banking,Mobile Data,5.0,3.0,2.0,45.4,2026-09-03,0
CUST140863,67.0,female,Jaipur,17.0,Month-to-Month,Standard,802.19,13430.59,Credit Card,Fiber,14.0,5.0,2.0,22.5,2026-09-10,1
CUST123014,46.0,male,Delhi,37.0,Month-to-Month,Premium,1307.7,47673.02,Credit Card,,6.0,1.0,0.0,70.3,2026-08-26,1
CUST100771,55.0,female,Pune,59.0,One Year,Standard,844.92,53716.89,Credit Card,Fiber,5.0,3.0,2.0,44.6,2026-07-18,0
CUST104092,20.0,female,Pune,70.0,Month-to-Month,Basic,515.49,32272.81,Auto Debit,Fiber,16.0,1.0,0.0,74.9,2026-08-22,0
CUST147649,43.0,female,,36.0,Two Year,Standard,842.3,30715.15,Credit Card,Fiber,11.0,1.0,0.0,38.4,2026-07-17,0
CUST130054,32.0,female,Chennai,17.0,Month-to-Month,Basic,564.92,10063.9,Net Banking,,14.0,2.0,0.0,38.5,2026-08-23,0
CUST122847,71.0,male,Jaipur,24.0,Month-to-Month,Basic,626.11,14647.69,Net Banking,DSL,11.0,1.0,1.0,14.0,2026-08-04,0
CUST119581,53.0,male,Hyderabad,18.0,Month-to-Month,Standard,696.68,14056.02,Credit Card,DSL,4.0,2.0,0.0,77.6,2026-08-26,1
CUST130108,50.0,male,Pune,20.0,One Year,Basic,482.09,,Credit Card,Fiber,1.0,2.0,2.0,48.0,2026-09-05,0
CUST142971,19.0,female,Mumbai,56.0,One Year,Basic,448.08,26662.59,Net Banking,Fiber,18.0,4.0,1.0,51.0,2026-08-16,0
CUST143110,26.0,female,Ahmedabad,20.0,Month-to-Month,Standard,665.09,12936.84,Credit Card,DSL,9.0,3.0,0.0,65.1,2026-06-27,1
CUST135981,68.0,female,Delhi,48.0,Two Year,Basic,491.7,20224.0,UPI,,6.0,2.0,1.0,14.5,2026-07-31,0
CUST116314,68.0,female,Chennai,24.0,Month-to-Month,Premium,1147.21,29871.11,Auto Debit,Fiber,17.0,2.0,1.0,34.8,2026-07-16,1
CUST138043,31.0,male,Chennai,40.0,Month-to-Month,Basic,350.27,14489.98,Debit Card,Fiber,12.0,2.0,0.0,54.1,2026-07-04,0
CUST145023,29.0,male,Jaipur,22.0,Two Year,Basic,619.94,13814.88,Net Banking,Fiber,17.0,1.0,0.0,50.3,2026-06-21,0
CUST114357,74.0,male,Mumbai,69.0,Two Year,Basic,551.55,35897.69,UPI,Fiber,14.0,1.0,1.0,53.2,2026-07-04,0
CUST100298,43.0,female,Kolkata,7.0,Month-to-Month,Standard,833.36,5345.43,Auto Debit,Cable,11.0,3.0,1.0,34.4,2026-08-17,0
CUST133785,35.0,male,Delhi,54.0,Month-to-Month,Standard,777.64,38186.65,Net Banking,Mobile Data,5.0,3.0,1.0,47.1,2026-09-03,1
CUST134174,46.0,female,Kochi,44.0,Month-to-Month,Standard,748.79,33111.26,Auto Debit,Fiber,17.0,1.0,2.0,52.6,2026-07-17,1
CUST123495,27.0,male,Pune,49.0,One Year,Standard,675.33,31544.75,UPI,DSL,20.0,1.0,1.0,39.9,2026-08-01,0
CUST143720,73.0,female,Bengaluru,63.0,Month-to-Month,Premium,1144.67,76986.67,UPI,Fiber,14.0,5.0,0.0,40.2,2026-07-28,1
CUST140397,38.0,male,Mumbai,16.0,Month-to-Month,Standard,781.52,12534.91,Auto Debit,DSL,15.0,2.0,2.0,50.8,2026-07-26,1
CUST121601,21.0,male,Delhi,36.0,,Basic,467.9,14864.15,Credit Card,Mobile Data,16.0,4.0,1.0,57.8,2026-08-10,0
CUST112396,26.0,female,Mumbai,63.0,One Year,Basic,533.02,32845.81,UPI,Cable,9.0,1.0,1.0,34.3,2026-06-24,0
CUST134846,36.0,other,Kolkata,54.0,One Year,Standard,1006.66,57464.92,Net Banking,Fiber,15.0,2.0,1.0,59.0,2026-07-01,1
CUST113996,40.0,female,Hyderabad,38.0,Month-to-Month,Standard,877.2,34436.27,Credit Card,Mobile Data,20.0,2.0,2.0,34.6,2026-08-17,0
CUST145700,50.0,male,Mumbai,29.0,Month-to-Month,Basic,464.48,12719.06,Auto Debit,Mobile Data,8.0,0.0,0.0,63.8,2026-07-08,0
CUST101279,18.0,female,Hyderabad,8.0,Two Year,Standard,814.36,6030.05,Credit Card,DSL,15.0,0.0,0.0,20.9,2026-07-25,1
CUST142636,46.0,female,Mumbai,48.0,Month-to-Month,Standard,690.8,32589.22,Credit Card,Fiber,14.0,3.0,0.0,30.1,2026-06-30,0
CUST104725,34.0,male,Hyderabad,9.0,Month-to-Month,Standard,744.18,5838.12,UPI,Fiber,5.0,3.0,1.0,42.6,2026-08-25,0
CUST132826,56.0,female,Kolkata,36.0,Month-to-Month,Basic,433.86,17950.72,Credit Card,DSL,3.0,3.0,0.0,44.5,2026-07-15,0
CUST126813,52.0,male,Mumbai,26.0,Two Year,Basic,334.5,8132.01,Debit Card,Fiber,19.0,4.0,2.0,19.6,2026-06-28,0
CUST120223,43.0,male,Pune,52.0,One Year,Standard,728.41,34082.12,Auto Debit,DSL,14.0,4.0,1.0,56.8,2026-09-03,0
CUST142965,55.0,male,Bengaluru,37.0,Month-to-Month,Standard,815.98,26184.38,UPI,DSL,11.0,1.0,1.0,21.5,2026-07-24,0
CUST127614,20.0,male,Jaipur,71.0,Two Year,Basic,505.58,33601.93,Credit Card,Cable,14.0,3.0,2.0,31.0,2026-07-28,0
CUST119362,51.0,female,Delhi,64.0,One Year,Basic,333.18,19660.12,UPI,Cable,18.0,1.0,0.0,37.0,2026-08-02,0
CUST118371,25.0,female,Pune,33.0,,Standard,705.44,25222.73,Net Banking,DSL,16.0,1.0,1.0,42.7,2026-08-29,0
CUST146232,72.0,female,Kochi,57.0,One Year,Basic,399.41,19967.96,Credit Card,,8.0,0.0,1.0,18.8,2026-08-19,0
CUST145630,71.0,male,Hyderabad,10.0,Month-to-Month,Premium,1218.69,12764.03,UPI,Fiber,10.0,4.0,0.0,58.5,2026-07-15,1
CUST137761,23.0,female,Chennai,67.0,One Year,Premium,1206.17,86697.34,Credit Card,Cable,12.0,2.0,0.0,26.2,2026-09-01,1
CUST143167,40.0,male,Jaipur,,Two Year,Premium,1206.69,73865.7,UPI,DSL,9.0,2.0,1.0,55.6,2026-08-03,1
CUST128122,26.0,male,Bengaluru,23.0,Two Year,Premium,1094.68,25655.23,Debit Card,DSL,5.0,5.0,,11.8,2026-07-20,0
CUST103309,19.0,male,Jaipur,59.0,One Year,Basic,564.1,36908.5,Auto Debit,Cable,19.0,3.0,0.0,42.6,2026-08-09,0
CUST117682,28.0,female,Chennai,49.0,One Year,Premium,1135.84,60707.54,Auto Debit,Fiber,13.0,2.0,1.0,35.1,2026-08-28,1
CUST129103,60.0,female,Kochi,1.0,One Year,Standard,859.32,897.48,UPI,DSL,12.0,4.0,1.0,47.2,2026-08-20,1
CUST112105,21.0,male,Jaipur,35.0,Month-to-Month,Premium,1145.06,40659.15,Credit Card,,11.0,2.0,1.0,37.2,2026-07-08,0
CUST117487,60.0,male,Bengaluru,43.0,One Year,Basic,436.35,20663.18,UPI,Fiber,11.0,2.0,0.0,29.6,2026-06-28,0
CUST138604,70.0,male,Ahmedabad,33.0,Month-to-Month,Basic,407.91,14824.19,UPI,Fiber,4.0,2.0,2.0,47.4,2026-08-21,0
CUST138486,58.0,male,Mumbai,32.0,Month-to-Month,Standard,875.28,28075.59,Debit Card,Cable,14.0,3.0,2.0,46.0,2026-07-04,1
CUST134692,34.0,female,Mumbai,3.0,Month-to-Month,Premium,1127.02,3302.57,Net Banking,DSL,9.0,2.0,0.0,40.2,2026-06-30,1
CUST114062,18.0,female,Hyderabad,70.0,One Year,Premium,1109.63,83933.54,Debit Card,Cable,11.0,3.0,3.0,24.5,2026-07-18,1
CUST131027,68.0,female,Kolkata,16.0,Two Year,Basic,576.27,10350.05,Cash,Mobile Data,15.0,2.0,0.0,33.4,2026-06-28,0
CUST109926,46.0,male,Bengaluru,34.0,Month-to-Month,Basic,,14289.02,Debit Card,Cable,11.0,3.0,0.0,36.8,2026-07-17,0
CUST103402,71.0,male,Delhi,54.0,Month-to-Month,Premium,1217.12,72864.31,Credit Card,DSL,10.0,1.0,0.0,32.9,2026-08-27,1
CUST143024,48.0,male,Pune,27.0,Month-to-Month,Standard,796.28,24018.3,Net Banking,DSL,7.0,1.0,0.0,23.7,2026-06-21,1
CUST115297,74.0,female,Kolkata,2.0,Month-to-Month,Standard,836.53,1425.42,UPI,DSL,8.0,2.0,0.0,29.9,2026-08-30,1
CUST118675,64.0,male,Jaipur,71.0,One Year,Premium,1001.77,81185.26,UPI,,17.0,2.0,1.0,56.8,2026-07-01,1
CUST147624,64.0,female,Ahmedabad,11.0,Month-to-Month,Standard,748.17,8093.42,Net Banking,DSL,8.0,3.0,2.0,43.0,2026-08-16,1
CUST123615,23.0,male,Chennai,41.0,Month-to-Month,Basic,590.11,24358.94,Auto Debit,DSL,12.0,1.0,0.0,37.8,2026-07-26,0
CUST126363,27.0,male,Kochi,12.0,One Year,Basic,459.01,4869.74,Cash,Mobile Data,6.0,1.0,0.0,71.9,2026-06-25,0
CUST137637,26.0,female,Jaipur,1.0,One Year,Premium,1268.04,1100.07,UPI,,14.0,1.0,0.0,53.0,2026-06-14,1
CUST130888,33.0,male,Hyderabad,4.0,Two Year,Basic,444.76,1942.28,Net Banking,Fiber,10.0,1.0,1.0,50.0,2026-09-12,0
CUST146316,45.0,male,Delhi,21.0,Month-to-Month,Premium,1174.91,23207.76,UPI,DSL,19.0,2.0,0.0,44.9,2026-07-11,1
CUST109382,45.0,female,Ahmedabad,28.0,Month-to-Month,Standard,855.37,20881.86,Debit Card,DSL,11.0,1.0,1.0,40.0,2026-07-05,1
CUST122703,52.0,female,Bengaluru,39.0,Month-to-Month,Basic,592.21,23505.47,Net Banking,Mobile Data,13.0,6.0,3.0,39.5,2026-07-19,0
CUST143633,23.0,female,Mumbai,52.0,Two Year,Basic,587.37,34771.62,Net Banking,,13.0,0.0,1.0,41.6,2026-07-17,0
CUST127562,41.0,female,Pune,26.0,One Year,Standard,748.9,16788.88,Credit Card,Fiber,8.0,1.0,1.0,45.4,2026-08-30,1
CUST133625,65.0,male,Mumbai,4.0,One Year,Standard,716.11,2750.47,Auto Debit,Mobile Data,14.0,5.0,1.0,50.8,2026-08-12,0
CUST147597,40.0,female,Ahmedabad,71.0,Month-to-Month,Standard,825.78,63364.06,Cash,DSL,11.0,1.0,0.0,61.3,2026-08-20,0
CUST121936,72.0,female,Chennai,63.0,One Year,Basic,489.04,30349.74,Net Banking,DSL,18.0,2.0,0.0,35.0,2026-08-24,0
CUST118170,19.0,male,Pune,50.0,Month-to-Month,Basic,514.63,24563.14,Net Banking,Fiber,9.0,3.0,0.0,18.7,2026-06-26,0
CUST129420,58.0,female,Delhi,37.0,Month-to-Month,Standard,841.83,30948.68,Credit Card,DSL,12.0,3.0,2.0,65.1,2026-07-20,1
CUST136617,74.0,female,Mumbai,72.0,Month-to-Month,Premium,1236.99,84272.91,UPI,DSL,12.0,0.0,1.0,36.8,2026-09-10,1
CUST110594,75.0,female,Hyderabad,35.0,Two Year,Basic,490.01,16164.57,Auto Debit,Fiber,16.0,2.0,2.0,42.8,2026-08-14,1
CUST137424,44.0,male,Chennai,59.0,Two Year,Basic,500.14,28692.28,Debit Card,,10.0,2.0,0.0,53.2,2026-09-07,0
CUST116675,39.0,male,Pune,32.0,Month-to-Month,Basic,460.17,13468.34,Credit Card,DSL,18.0,1.0,1.0,7.5,2026-06-18,0
CUST121394,45.0,female,Ahmedabad,28.0,Month-to-Month,Basic,501.42,13869.35,Credit Card,Fiber,14.0,2.0,0.0,38.8,2026-08-17,0
CUST144423,58.0,female,Delhi,56.0,Month-to-Month,Standard,804.39,38368.56,Debit Card,Fiber,14.0,3.0,1.0,39.1,2026-07-12,1
CUST106294,60.0,male,Bengaluru,40.0,One Year,Standard,765.85,30325.47,UPI,Fiber,12.0,2.0,0.0,43.5,2026-08-19,0
CUST137182,36.0,female,Delhi,30.0,One Year,Premium,1193.27,32027.24,UPI,DSL,9.0,1.0,1.0,44.1,2026-08-19,1
CUST118588,22.0,female,Delhi,12.0,Two Year,Premium,1141.89,12314.7,UPI,Mobile Data,12.0,2.0,1.0,48.8,2026-07-18,1
CUST103426,74.0,male,Jaipur,36.0,Two Year,Standard,834.58,26181.92,Auto Debit,Fiber,6.0,1.0,1.0,20.0,2026-07-10,1
CUST103231,66.0,male,Ahmedabad,7.0,Two Year,Basic,543.91,4085.56,UPI,Fiber,16.0,1.0,0.0,69.1,2026-08-21,0
CUST141879,68.0,female,Pune,45.0,One Year,Basic,514.49,22393.28,Auto Debit,,7.0,1.0,0.0,56.1,2026-07-09,0
CUST114464,30.0,other,Pune,24.0,Month-to-Month,Standard,954.18,24936.57,Debit Card,Cable,5.0,2.0,1.0,66.2,2026-08-09,0
CUST115354,33.0,female,Kochi,53.0,Two Year,Basic,311.77,17206.27,Cash,Fiber,12.0,2.0,0.0,43.7,2026-06-27,0
CUST142731,38.0,male,Kochi,53.0,One Year,Basic,476.66,26088.92,Auto Debit,Fiber,14.0,3.0,0.0,35.6,2026-08-12,0
CUST117787,30.0,female,Bengaluru,28.0,Month-to-Month,Basic,740.29,21944.93,UPI,Cable,10.0,3.0,1.0,52.2,2026-07-15,1
CUST146331,58.0,male,Kochi,17.0,Two Year,Premium,1122.41,20840.98,Auto Debit,Fiber,14.0,1.0,1.0,40.8,2026-08-03,1
CUST116393,60.0,male,Kolkata,46.0,Month-to-Month,Basic,520.21,25156.47,Debit Card,Mobile Data,12.0,2.0,2.0,66.7,2026-09-09,0
